cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,ip,presult,p2
2011-12-14,1211.82,0.324,-1.135,-1.994,-1.825,-2.609,0.068,-1.135,-0.513
2011-12-13,1225.73,-1.135,-0.8690000000000001,-2.347,-2.798,-1.515,0.050,-0.869,2.310
2011-12-12,1236.47,-0.8690000000000001,-1.4909999999999999,0.172,-1.7480000000000002,-0.841,0.053,1.491,5.293
2011-12-09,1255.19,-1.4909999999999999,1.6880000000000002,-0.462,-0.15,5.02,-0.033,1.688,3.600
2011-12-08,1234.35,1.6880000000000002,-2.114,-1.9169999999999998,-0.7979999999999999,3.505,0.065,2.114,2.023
2011-12-07,1261.01,-2.114,0.20199999999999999,0.313,1.32,8.833,-0.013,-0.202,0.938
2011-12-06,1258.47,0.20199999999999999,0.111,1.14,0.9229999999999999,8.322000000000001,-0.016,0.111,1.116
2011-12-05,1257.08,0.111,1.0290000000000001,1.004,5.178,5.811,0.014,1.029,1.196
2011-12-02,1244.28,1.0290000000000001,-0.024,-0.215,4.338,4.3,0.047,-0.024,4.499
2011-12-01,1244.58,-0.024,-0.191,4.132,7.415,2.38,0.059,0.191,4.302
2011-11-30,1246.96,-0.191,4.332,4.562,7.331,2.535,-0.046,4.332,7.035
2011-11-29,1195.19,4.332,0.221,3.1519999999999997,0.602,-3.373,0.026,-0.221,2.434
2011-11-28,1192.55,0.221,2.924,2.648,-0.036000000000000004,-5.188,-0.028,2.924,0.445
2011-11-25,1158.67,2.924,-0.26899999999999996,-2.472,-4.687,-7.438,0.055,-0.269,-2.893
2011-11-23,1161.79,-0.26899999999999996,-2.21,-2.614,-4.468,-8.075,0.106,-2.210,-4.489
2011-11-22,1188.04,-2.21,-0.414,-2.271,-3.951,-4.167,0.046,-0.414,-2.318
2011-11-21,1192.98,-0.414,-1.865,-1.9040000000000001,-5.154,-2.9389999999999996,0.059,-1.865,-3.584
2011-11-18,1215.65,-1.865,-0.039,-1.719,-2.886,-4.724,0.045,-0.039,-3.381
2011-11-17,1216.13,-0.039,-1.68,-3.3139999999999996,-3.7760000000000002,-3.5669999999999997,0.080,-1.680,-2.860
2011-11-16,1236.91,-1.68,-1.662,-1.188,-0.225,-1.3019999999999998,0.083,-1.662,-0.225
2011-11-15,1257.81,-1.662,0.48200000000000004,-0.478,2.336,-0.265,0.045,0.482,3.385
2011-11-14,1251.78,0.48200000000000004,-0.955,0.9740000000000001,-1.892,1.121,0.026,0.955,3.765
2011-11-11,1263.85,-0.955,1.9480000000000002,2.827,0.21600000000000003,3.741,-0.049,1.948,-0.860
2011-11-10,1239.7,1.9480000000000002,0.862,-2.839,-1.08,-1.085,0.023,0.862,-1.634
2011-11-09,1229.1,0.862,-3.67,-2.539,-2.541,-4.357,0.130,-3.670,-1.866
2011-11-08,1275.92,-3.67,1.1740000000000002,1.811,3.071,-0.675,0.022,1.174,2.432
2011-11-07,1261.12,1.1740000000000002,0.63,-0.002,3.516,1.5390000000000001,0.035,0.630,-0.620
2011-11-04,1253.23,0.63,-0.628,1.238,-0.006,1.9669999999999999,0.027,0.628,0.360
2011-11-03,1261.15,-0.628,1.8780000000000001,3.5189999999999997,-1.8630000000000002,0.555,-0.049,-1.878,-3.062
2011-11-02,1237.9,1.8780000000000001,1.61,-1.229,-3.635,-0.027999999999999997,-0.029,1.610,-3.658
2011-11-01,1218.28,1.61,-2.7939999999999996,-5.199,-1.91,0.23800000000000002,0.105,-2.794,-5.307
2011-10-31,1253.3,-2.7939999999999996,-2.474,-2.436,1.973,3.589,0.095,-2.474,0.916
2011-10-28,1285.09,-2.474,0.039,3.469,2.464,4.873,0.002,-0.039,4.444
2011-10-27,1284.59,0.039,3.429,4.519,3.742,6.973,-0.082,3.429,6.487
2011-10-26,1242.0,3.429,1.054,-0.972,2.189,1.423,0.023,1.054,1.771
2011-10-25,1229.05,1.054,-2.004,-0.743,1.584,2.109,0.081,2.004,2.598
2011-10-24,1254.19,-2.004,1.287,3.1919999999999997,2.351,3.888,-0.020,-1.287,1.049
2011-10-21,1238.25,1.287,1.881,2.345,3.114,3.572,-0.020,1.881,3.601
2011-10-20,1215.39,1.881,0.455,-0.815,-0.75,1.716,0.009,0.455,3.762
2011-10-19,1209.88,0.455,-1.265,0.7509999999999999,0.517,4.71,0.031,1.265,5.244
2011-10-18,1225.38,-1.265,2.042,0.065,1.5019999999999998,5.186,-0.033,2.042,5.717
2011-10-17,1200.86,2.042,-1.9369999999999998,-0.233,0.445,4.968,0.050,1.937,3.972
2011-10-14,1224.58,-1.9369999999999998,1.7380000000000002,1.435,2.485,8.953,-0.047,1.738,3.014
2011-10-13,1203.66,1.7380000000000002,-0.297,0.679,4.171,9.5,0.013,0.297,1.222
2011-10-12,1207.25,-0.297,0.9790000000000001,1.034,3.6289999999999996,6.702000000000001,-0.005,0.979,4.337
2011-10-11,1195.54,0.9790000000000001,0.054000000000000006,3.469,4.503,3.028,0.028,-0.054,4.174
2011-10-10,1194.89,0.054000000000000006,3.412,2.568,6.312,3.8080000000000003,-0.029,3.412,2.398
2011-10-07,1155.46,3.412,-0.816,0.9990000000000001,5.115,-1.695,0.094,0.816,-2.801
2011-10-06,1164.97,-0.816,1.83,3.65,2.965,0.174,-0.008,-1.830,-1.368
2011-10-05,1144.03,1.83,1.787,4.0760000000000005,-1.411,0.669,-0.048,-1.787,-2.383
2011-10-04,1123.95,1.787,2.249,-0.66,-2.355,-0.49700000000000005,-0.030,2.249,-3.093
2011-10-03,1099.23,2.249,-2.845,-5.271,-6.479,-5.787999999999999,0.097,-2.845,-4.531
2011-09-30,1131.42,-2.845,-2.497,-1.706,-2.7110000000000003,-5.879,0.104,-2.497,-3.755
2011-09-29,1160.4,-2.497,0.8109999999999999,-1.274,2.109,-3.628,0.066,0.811,-2.327
2011-09-28,1151.06,0.8109999999999999,-2.069,-1.022,1.903,-5.341,0.134,-2.069,-5.472
2011-09-27,1175.38,-2.069,1.069,3.427,0.7390000000000001,-2.79,0.006,-1.069,-2.795
2011-09-26,1162.95,1.069,2.334,2.9560000000000004,-3.2560000000000002,-2.165,-0.065,-2.334,-4.914
2011-09-23,1136.43,2.334,0.608,-2.6,-5.619,-3.1069999999999998,-0.006,0.608,-5.519
2011-09-22,1129.56,0.608,-3.188,-6.034,-7.109,-2.8139999999999996,0.085,-3.188,-6.293
2011-09-21,1166.76,-3.188,-2.9389999999999996,-3.1,-3.503,1.0859999999999999,0.072,-2.939,-4.085
2011-09-20,1202.09,-2.9389999999999996,-0.166,-1.145,1.128,1.365,0.045,-0.166,-0.575
2011-09-19,1204.09,-0.166,-0.98,-0.415,2.662,0.456,0.078,-0.980,-2.128
2011-09-16,1216.01,-0.98,0.5710000000000001,2.299,4.624,4.357,0.024,0.571,-2.496
2011-09-15,1209.11,0.5710000000000001,1.719,3.09,4.755,2.9930000000000003,0.002,-1.719,-2.155
2011-09-14,1188.68,1.719,1.348,2.272,0.23399999999999999,-1.307,-0.007,-1.348,0.261
2011-09-13,1172.87,1.348,0.912,1.615,-2.148,-3.7760000000000002,-0.004,0.912,-1.062
2011-09-12,1162.27,0.912,0.6970000000000001,-1.993,-0.255,-4.176,0.047,0.697,-0.913
2011-09-09,1154.23,0.6970000000000001,-2.6710000000000003,-3.7030000000000003,-1.681,-4.615,0.120,-2.671,1.255
2011-09-08,1185.9,-2.6710000000000003,-1.061,1.7730000000000001,-1.538,0.773,0.021,1.061,3.182
2011-09-07,1198.62,-1.061,2.865,2.1,-1.663,3.3939999999999997,-0.083,2.865,-0.407
2011-09-06,1165.24,2.865,-0.7440000000000001,-3.253,-3.931,-1.05,0.035,-0.744,-4.459
2011-09-02,1173.97,-0.7440000000000001,-2.528,-3.685,-2.984,1.0,0.078,-2.528,-3.223
2011-09-01,1204.42,-2.528,-1.187,-0.701,2.347,7.172000000000001,0.051,-1.187,-0.930
2011-08-31,1218.89,-1.187,0.49200000000000005,0.728,5.143,8.488,0.024,0.492,3.085
2011-08-30,1212.92,0.49200000000000005,0.235,3.069,2.9989999999999997,6.336,0.003,-0.235,4.105
2011-08-29,1210.08,0.235,2.8280000000000003,4.383,4.106,1.3559999999999999,-0.032,2.828,2.783
2011-08-26,1176.8,2.8280000000000003,1.5119999999999998,-0.068,4.7139999999999995,-1.338,0.049,1.512,-1.357
2011-08-25,1159.27,1.5119999999999998,-1.557,-0.265,3.181,-3.7539999999999996,0.119,-1.557,-6.297
2011-08-24,1177.6,-1.557,1.3119999999999998,4.785,3.239,-0.10300000000000001,0.001,-1.312,-4.714
2011-08-23,1162.35,1.3119999999999998,3.428,3.455,-2.642,-0.878,-0.099,-3.428,-4.903
2011-08-22,1123.82,3.428,0.026000000000000002,-1.475,-5.78,0.273,-0.024,0.026,-5.934
2011-08-19,1123.53,0.026000000000000002,-1.501,-5.893,-6.722,-4.178999999999999,0.062,-1.501,-5.865
2011-08-18,1140.65,-1.501,-4.459,-4.369,-3.237,1.893,0.122,-4.459,-5.338
2011-08-17,1193.89,-4.459,0.095,-0.88,1.8119999999999998,-0.45799999999999996,0.056,0.095,1.299
2011-08-16,1192.76,0.095,-0.9740000000000001,1.183,6.4239999999999995,-0.609,0.110,-0.974,0.678
2011-08-15,1204.49,-0.9740000000000001,2.178,2.716,2.7260000000000004,-4.431,0.005,2.178,6.281
2011-08-12,1178.81,2.178,0.526,5.18,5.3020000000000005,-6.0,0.055,-0.526,8.518
2011-08-11,1172.64,0.526,4.629,0.009000000000000001,-2.229,-8.882,-0.058,4.629,13.785
2011-08-10,1120.76,4.629,-4.415,0.11599999999999999,-6.609,-13.273,0.114,4.415,2.493
2011-08-09,1172.53,-4.415,4.7410000000000005,-2.239,-6.9670000000000005,-9.852,-0.086,4.741,-1.979
2011-08-08,1119.46,4.7410000000000005,-6.662999999999999,-6.7170000000000005,-10.732000000000001,-14.21,0.180,-6.663,-11.502
2011-08-05,1199.38,-6.662999999999999,-0.057,-4.837,-6.803999999999999,-9.952,0.052,-0.057,-4.337
2011-08-04,1200.07,-0.057,-4.782,-4.303999999999999,-7.135,-10.27,0.149,-4.782,-6.836
2011-08-03,1260.34,-4.782,0.502,-2.0669999999999997,-3.1010000000000004,-6.296,0.035,0.502,-2.467
2011-08-02,1254.05,0.502,-2.556,-2.958,-3.8960000000000004,-6.678999999999999,0.105,-2.556,-3.614
2011-08-01,1286.94,-2.556,-0.413,-1.056,-3.3789999999999996,-2.9339999999999997,0.028,-0.413,-1.381
2011-07-29,1292.28,-0.413,-0.645,-0.966,-3.3760000000000003,-2.597,0.031,-0.645,-2.999
2011-07-28,1300.67,-0.645,-0.32299999999999995,-2.3480000000000003,-3.2969999999999997,-0.365,0.026,-0.323,-2.764
2011-07-27,1304.89,-0.32299999999999995,-2.031,-2.4330000000000003,-2.8960000000000004,-0.855,0.072,-2.031,-3.005
2011-07-26,1331.94,-2.031,-0.41,-0.972,0.46,1.7630000000000001,0.043,-0.410,-1.065
2011-07-25,1337.43,-0.41,-0.564,-0.474,0.8059999999999999,1.496,0.047,-0.564,0.700
2011-07-22,1345.02,-0.564,0.091,1.4469999999999998,3.032,2.3890000000000002,0.032,-0.091,1.264
2011-07-21,1343.8,0.091,1.355,1.287,2.102,1.8419999999999999,-0.001,1.355,2.986
2011-07-20,1325.84,1.355,-0.067,1.5630000000000002,1.297,-1.337,0.034,-0.000,0.818
2011-07-19,1326.73,-0.067,1.631,0.805,0.684,-1.9580000000000002,0.000,1.631,1.373
2011-07-18,1305.44,1.631,-0.813,-0.262,-0.624,-2.522,0.054,-0.813,0.414
2011-07-15,1316.14,-0.813,0.555,-0.12,-0.254,-1.625,0.022,0.555,1.538
2011-07-14,1308.87,0.555,-0.672,-0.363,-2.5989999999999998,-2.299,0.032,0.672,0.540
2011-07-13,1317.72,-0.672,0.311,-0.134,-2.623,-0.221,-0.002,0.311,-1.941
2011-07-12,1313.64,0.311,-0.44299999999999995,-2.244,-1.91,0.47700000000000004,0.039,-0.443,-1.556
2011-07-11,1319.49,-0.44299999999999995,-1.8090000000000002,-2.4930000000000003,-1.375,1.76,0.070,-1.809,-0.068
2011-07-08,1343.8,-1.8090000000000002,-0.696,0.342,0.308,4.976,0.022,0.696,1.841
2011-07-07,1353.22,-0.696,1.045,1.147,2.467,6.683,-0.011,1.045,1.011
2011-07-06,1339.22,1.045,0.1,-0.034,2.4330000000000003,4.341,0.030,0.100,1.407
2011-07-05,1337.88,0.1,-0.134,1.305,3.178,3.9419999999999997,0.032,-0.134,0.295
2011-07-01,1339.67,-0.134,1.4409999999999998,2.467,4.654,3.408,0.002,1.441,-0.399
2011-06-30,1320.64,1.4409999999999998,1.012,1.849,4.114,3.307,0.013,-1.012,-3.134
2011-06-29,1307.41,1.012,0.828,2.133,1.8630000000000002,2.824,-0.004,-0.828,-1.204
2011-06-28,1296.67,0.828,1.294,2.225,0.74,2.29,-0.023,-1.294,-1.549
2011-06-27,1280.1,1.294,0.9179999999999999,-0.265,-1.19,1.16,-0.005,0.918,-0.538
2011-06-24,1268.45,0.9179999999999999,-1.173,-1.452,-0.775,-1.508,0.067,-1.173,-2.103
2011-06-23,1283.5,-1.173,-0.28300000000000003,-0.9279999999999999,0.9440000000000001,0.9179999999999999,0.046,-0.283,0.412
2011-06-22,1287.14,-0.28300000000000003,-0.647,0.687,1.538,1.271,0.045,-0.647,1.235
2011-06-21,1295.52,-0.647,1.3419999999999999,1.889,2.379,0.506,0.002,1.342,2.187
2011-06-20,1278.36,1.3419999999999999,0.54,0.846,-0.738,-0.094,0.002,0.540,1.020
2011-06-17,1271.5,0.54,0.305,0.48,-0.026000000000000002,-1.046,0.021,0.305,-1.263
2011-06-16,1267.64,0.305,0.175,-1.571,-0.263,-1.4409999999999998,0.041,0.175,-0.307
2011-06-15,1265.42,0.175,-1.743,-0.504,-1.829,-2.6719999999999997,0.065,-1.743,-0.415
2011-06-14,1287.87,-1.743,1.261,1.329,0.649,-1.909,0.003,1.261,-0.070
2011-06-13,1271.83,1.261,0.067,-1.3319999999999999,-1.02,-3.25,0.042,0.067,-0.593
2011-06-10,1270.98,0.067,-1.3980000000000001,-0.6709999999999999,-1.181,-5.517,0.077,-1.398,-1.079
2011-06-09,1289.0,-1.3980000000000001,0.738,0.316,-0.858,-3.1630000000000003,0.016,0.738,0.223
2011-06-08,1279.56,0.738,-0.419,-0.514,-2.542,-3.48,0.034,-0.419,-1.591
2011-06-07,1284.94,-0.419,-0.096,-1.171,-2.252,-2.6910000000000003,0.032,-0.096,-2.145
2011-06-06,1286.17,-0.096,-1.0759999999999998,-2.039,-4.388,-2.2880000000000003,0.039,-1.076,-2.171
2011-06-03,1300.16,-1.0759999999999998,-0.973,-1.095,-2.324,-1.306,0.043,-0.973,-3.373
2011-06-02,1312.94,-0.973,-0.122,-2.398,-0.9620000000000001,-1.525,0.050,-0.122,-1.341
2011-06-01,1314.55,-0.122,-2.278,-1.2429999999999999,-0.44799999999999995,-2.162,0.095,-2.278,-0.811
2011-05-31,1345.2,-2.278,1.0590000000000002,1.472,2.197,0.337,0.011,1.059,1.862
2011-05-27,1331.1,1.0590000000000002,0.408,0.805,1.042,0.16,0.021,0.408,1.121
2011-05-26,1325.69,0.408,0.395,0.715,-0.569,-0.284,0.009,0.395,0.630
2011-05-25,1320.47,0.395,0.318,0.235,-1.7209999999999999,-1.2930000000000001,0.009,0.318,-0.958
2011-05-24,1316.28,0.318,-0.083,-1.274,-1.82,-2.4,0.036,-0.083,-2.045
2011-05-23,1317.37,-0.083,-1.193,-1.952,-0.8740000000000001,-1.841,0.073,-1.193,-2.180
2011-05-20,1333.27,-1.193,-0.769,-0.5529999999999999,0.28600000000000003,-1.76,0.063,-0.769,-0.107
2011-05-19,1343.6,-0.769,0.218,1.1,0.436,-0.2,0.020,-0.218,0.625
2011-05-18,1340.68,0.218,0.88,0.843,-0.591,0.036000000000000004,-0.005,0.880,0.223
2011-05-17,1328.98,0.88,-0.037000000000000005,-0.657,-0.976,-0.45799999999999996,0.028,-0.037,-1.464
2011-05-16,1329.47,-0.037000000000000005,-0.62,-1.422,-2.04,-1.325,0.042,-0.620,-0.937
2011-05-13,1337.77,-0.62,-0.807,-0.321,-0.633,-1.389,0.051,-0.807,-1.428
2011-05-12,1348.65,-0.807,0.49,-0.627,0.631,-0.9229999999999999,0.035,0.490,0.186
2011-05-11,1342.08,0.49,-1.111,-0.313,0.523,-1.579,0.068,-1.111,0.150
2011-05-10,1357.16,-1.111,0.807,1.265,0.73,-0.244,0.007,0.807,1.643
2011-05-09,1346.29,0.807,0.45399999999999996,0.838,-0.7609999999999999,-0.691,0.007,0.454,-0.071
2011-05-06,1340.2,0.45399999999999996,0.382,-0.528,-1.544,-0.523,0.012,0.382,-1.211
2011-05-05,1335.1,0.382,-0.907,-1.5859999999999999,-2.0909999999999997,-0.011000000000000001,0.042,-0.907,-1.931
2011-05-04,1347.32,-0.907,-0.6859999999999999,-1.021,-0.9670000000000001,0.743,0.038,-0.686,-1.199
2011-05-03,1356.62,-0.6859999999999999,-0.33799999999999997,-0.513,0.071,1.974,0.030,-0.338,-0.283
2011-05-02,1361.22,-0.33799999999999997,-0.175,0.054000000000000006,1.038,3.7030000000000003,0.021,-0.175,0.055
2011-04-29,1363.61,-0.175,0.23,0.586,2.124,4.48,0.014,0.230,0.855
2011-04-28,1360.48,0.23,0.35600000000000004,0.983,1.7269999999999999,3.092,0.011,0.000,1.523
2011-04-27,1355.66,0.35600000000000004,0.625,1.5290000000000001,1.902,3.13,0.000,0.625,1.364
2011-04-26,1347.24,0.625,0.898,0.737,2.637,2.498,0.010,0.898,0.211
2011-04-25,1335.25,0.898,-0.159,0.368,2.307,1.605,0.039,-0.159,0.664
2011-04-21,1337.38,-0.159,0.528,1.886,1.341,0.975,0.005,-0.528,1.396
2011-04-20,1330.36,0.528,1.351,1.932,1.205,0.165,-0.011,1.351,0.822
2011-04-19,1312.62,1.351,0.573,-0.535,-0.136,-1.567,0.024,0.573,-0.136
2011-04-18,1305.14,0.573,-1.102,-0.7140000000000001,-0.6859999999999999,-2.276,0.063,-1.102,-0.701
2011-04-15,1319.68,-1.102,0.39299999999999996,0.401,-0.361,-0.972,0.016,0.393,0.420
2011-04-14,1314.52,0.39299999999999996,0.008,0.027000000000000003,-1.028,-1.3769999999999998,0.024,0.008,-0.751
2011-04-13,1314.41,0.008,0.019,-0.759,-1.432,-1.351,0.026,0.019,-1.038
2011-04-12,1314.16,0.019,-0.778,-1.055,-1.601,-0.88,0.043,-0.778,-1.457
2011-04-11,1324.46,-0.778,-0.27899999999999997,-0.679,-0.613,-0.28600000000000003,0.035,-0.279,-0.831
2011-04-08,1328.17,-0.27899999999999997,-0.4,-0.552,-0.353,0.662,0.034,-0.400,-0.334
2011-04-07,1333.51,-0.4,-0.152,0.066,0.083,1.78,0.021,-0.152,0.048
2011-04-06,1335.54,-0.152,0.218,0.2,0.732,1.655,0.018,0.218,0.235
2011-04-05,1332.63,0.218,-0.018000000000000002,0.017,0.32899999999999996,1.754,0.021,-0.018,0.513
2011-04-04,1332.87,-0.018000000000000002,0.035,0.531,1.018,2.7230000000000003,0.017,0.035,0.714
2011-04-01,1332.41,0.035,0.496,0.312,1.696,2.987,0.013,0.496,1.347
2011-03-31,1325.83,0.496,-0.183,0.484,0.9159999999999999,2.114,0.024,0.183,1.557
2011-03-30,1328.26,-0.183,0.6679999999999999,1.379,1.42,3.8339999999999996,-0.006,0.668,1.099
2011-03-29,1319.44,0.6679999999999999,0.706,0.429,1.6880000000000002,3.589,0.006,0.706,0.747
2011-03-28,1310.19,0.706,-0.275,0.04,1.2690000000000001,4.2410000000000005,0.025,-0.275,0.975
2011-03-25,1313.8,-0.275,0.316,1.253,1.188,2.491,0.010,0.316,1.541
2011-03-24,1309.66,0.316,0.934,1.228,2.38,1.024,0.012,0.934,1.580
2011-03-23,1297.54,0.934,0.29100000000000004,-0.065,1.87,-0.517,0.038,0.291,2.145
2011-03-22,1293.77,0.29100000000000004,-0.355,1.138,2.935,-0.10300000000000001,0.051,0.355,1.423
2011-03-21,1298.38,-0.355,1.499,1.936,1.288,-1.639,-0.003,1.499,2.408
2011-03-18,1279.21,1.499,0.431,1.777,-1.325,-3.2239999999999998,0.008,-0.431,-1.040
2011-03-17,1273.72,0.431,1.34,-0.636,-2.343,-2.779,-0.004,1.340,-1.729
2011-03-16,1256.88,1.34,-1.949,-3.048,-2.952,-4.865,0.090,-1.949,-3.674
2011-03-15,1281.87,-1.949,-1.12,-1.7180000000000002,-2.89,-3.6889999999999996,0.057,-1.120,-1.017
2011-03-14,1296.39,-1.12,-0.605,0.099,-1.9240000000000002,-0.9209999999999999,0.031,-0.605,-1.784
2011-03-11,1304.28,-0.605,0.708,-1.192,-0.447,-0.157,0.017,0.708,-1.315
2011-03-10,1295.11,0.708,-1.8869999999999998,-2.021,-1.9709999999999999,-2.419,0.078,-1.887,-1.131
2011-03-09,1320.02,-1.8869999999999998,-0.136,0.755,-0.823,0.011000000000000001,0.020,-0.136,-0.078
2011-03-08,1321.82,-0.136,0.892,0.051,1.023,1.204,0.010,0.892,0.796
2011-03-07,1310.13,0.892,-0.8340000000000001,-1.5659999999999998,0.29100000000000004,0.209,0.057,-0.834,1.626
2011-03-04,1321.15,-0.8340000000000001,-0.738,0.971,-0.457,0.434,0.033,0.738,2.622
2011-03-03,1330.97,-0.738,1.722,1.886,0.84,-0.8959999999999999,-0.013,1.722,0.310
2011-03-02,1308.44,1.722,0.162,-1.415,0.179,-2.387,0.044,0.162,-1.968
2011-03-01,1306.33,0.162,-1.574,-1.0270000000000001,-0.08199999999999999,-2.244,0.076,-1.574,-1.075
2011-02-28,1327.22,-1.574,0.556,1.617,0.8959999999999999,-0.059000000000000004,0.010,-0.556,0.400
2011-02-25,1319.88,0.556,1.055,0.955,-1.722,-0.934,-0.013,1.055,0.345
2011-02-24,1306.1,1.055,-0.099,-0.71,-2.5610000000000004,-1.734,0.021,-0.099,-2.763
2011-02-23,1307.4,-0.099,-0.611,-2.6519999999999997,-2.164,-1.095,0.046,-0.611,-2.472
2011-02-22,1315.44,-0.611,-2.053,-1.864,-0.9470000000000001,-0.41200000000000003,0.079,-2.053,-1.553
2011-02-18,1343.01,-2.053,0.192,0.501,0.802,1.392,0.020,0.192,1.126
2011-02-17,1340.43,0.192,0.308,0.935,0.8490000000000001,1.621,0.014,0.308,0.611
2011-02-16,1336.32,0.308,0.626,0.3,1.093,1.9409999999999998,0.012,0.626,0.541
2011-02-15,1328.01,0.626,-0.32299999999999995,-0.086,0.54,1.6,0.033,-0.323,0.466
2011-02-14,1332.32,-0.32299999999999995,0.23800000000000002,0.7909999999999999,0.585,2.169,0.012,0.238,0.864
2011-02-11,1329.15,0.23800000000000002,0.551,0.626,0.7659999999999999,1.649,0.009,0.551,0.347
2011-02-10,1321.87,0.551,0.075,-0.204,0.8390000000000001,2.78,0.021,0.075,0.214
2011-02-09,1320.88,0.075,-0.27899999999999997,0.139,1.054,3.49,0.026,-0.279,0.763
2011-02-08,1324.57,-0.27899999999999997,0.418,1.045,1.575,1.926,0.014,0.418,1.330
2011-02-07,1319.05,0.418,0.624,0.914,0.8759999999999999,1.729,0.006,0.624,1.147
2011-02-04,1310.87,0.624,0.28800000000000003,0.525,1.9240000000000002,1.525,0.024,0.288,0.795
2011-02-03,1307.1,0.28800000000000003,0.235,-0.037000000000000005,2.41,1.26,0.033,0.235,2.176
2011-02-02,1304.03,0.235,-0.272,1.393,0.34600000000000003,1.611,0.020,0.272,2.707
2011-02-01,1307.59,-0.272,1.669,2.448,0.845,2.135,-0.028,1.669,0.650
2011-01-31,1286.12,1.669,0.7659999999999999,-1.033,-0.392,0.32799999999999996,0.010,0.766,-0.795
2011-01-28,1276.34,0.7659999999999999,-1.785,-1.565,-1.123,-1.442,0.074,-1.785,-1.139
2011-01-27,1299.54,-1.785,0.22399999999999998,0.647,1.262,0.48700000000000004,0.024,0.224,0.620
2011-01-26,1296.63,0.22399999999999998,0.42200000000000004,0.449,1.2790000000000001,1.003,0.019,0.422,0.980
2011-01-25,1291.18,0.42200000000000004,0.026000000000000002,0.61,0.722,0.406,0.025,-0.026,0.799
2011-01-24,1290.84,0.026000000000000002,0.584,0.826,-0.32299999999999995,1.284,-0.001,0.584,0.696
2011-01-21,1283.35,0.584,0.24100000000000002,0.11199999999999999,-0.765,1.071,0.009,0.241,-0.900
2011-01-20,1280.26,0.24100000000000002,-0.129,-1.14,-0.273,0.6890000000000001,0.031,-0.129,-1.003
2011-01-19,1281.92,-0.129,-1.012,-0.875,-0.314,0.634,0.050,-1.012,-0.136
2011-01-18,1295.02,-1.012,0.138,0.877,1.6119999999999999,1.446,0.024,0.138,1.047
2011-01-14,1293.24,0.138,0.738,0.5660000000000001,1.85,1.814,0.012,0.738,1.810
2011-01-13,1283.76,0.738,-0.171,0.728,0.9640000000000001,0.935,0.028,0.171,1.445
2011-01-12,1285.96,-0.171,0.9009999999999999,1.2770000000000001,0.951,2.252,-0.005,0.901,1.136
2011-01-11,1274.48,0.9009999999999999,0.373,0.23399999999999999,-0.163,1.32,0.008,0.373,0.051
2011-01-10,1269.75,0.373,-0.138,-0.322,-0.035,0.7909999999999999,0.027,-0.138,-0.534
2011-01-07,1271.5,-0.138,-0.184,-0.396,-0.028999999999999998,1.032,0.027,-0.184,0.105
2011-01-06,1273.85,-0.184,-0.212,0.287,1.2890000000000001,1.297,0.033,-0.212,0.420
2011-01-05,1276.56,-0.212,0.501,0.369,1.485,1.575,0.017,0.501,1.763
2011-01-04,1270.2,0.501,-0.131,0.9990000000000001,0.8270000000000001,0.902,0.025,0.131,1.243
2011-01-03,1271.87,-0.131,1.131,1.112,1.062,1.3769999999999998,-0.004,1.131,0.961
2010-12-31,1257.64,1.131,-0.019,-0.17,0.008,0.847,0.022,-0.019,-0.069
2010-12-30,1257.88,-0.019,-0.151,-0.05,0.08800000000000001,1.123,0.024,-0.151,0.027
2010-12-29,1259.78,-0.151,0.10099999999999999,0.17800000000000002,0.075,1.361,0.015,0.101,0.239
2010-12-28,1258.51,0.10099999999999999,0.077,0.138,0.312,1.885,0.015,0.077,-0.026
2010-12-27,1257.54,0.077,0.061,-0.10300000000000001,0.8390000000000001,1.285,0.025,0.061,0.235
2010-12-23,1256.77,0.061,-0.16399999999999998,0.17300000000000001,1.034,1.315,0.030,-0.164,0.777
2010-12-22,1258.84,-0.16399999999999998,0.33799999999999997,0.943,1.285,1.4869999999999999,0.015,0.338,1.196
2010-12-21,1254.6,0.33799999999999997,0.603,0.8590000000000001,1.568,1.7519999999999998,0.011,0.603,0.942
2010-12-20,1247.08,0.603,0.255,0.33899999999999997,0.442,1.531,0.013,0.255,0.958
2010-12-17,1243.91,0.255,0.084,0.703,0.278,1.6469999999999998,0.012,0.084,0.191
2010-12-16,1242.87,0.084,0.619,0.10300000000000001,0.19899999999999998,1.615,0.004,0.619,0.198
2010-12-15,1235.23,0.619,-0.512,-0.42200000000000004,0.18100000000000002,0.8590000000000001,0.035,-0.512,-0.426
2010-12-14,1241.59,-0.512,0.091,0.096,1.084,1.642,0.022,0.091,-0.514
2010-12-13,1240.46,0.091,0.005,0.605,1.365,2.8510000000000004,0.016,-0.005,-0.605
2010-12-10,1240.4,0.005,0.6,0.987,1.413,5.07,-0.012,-0.600,-0.230
2010-12-09,1233.0,0.6,0.384,0.7559999999999999,0.677,3.8089999999999997,-0.004,0.000,0.422
2010-12-08,1228.28,0.384,0.37,0.42200000000000004,0.5529999999999999,3.2689999999999997,0.000,0.370,0.292
2010-12-07,1223.75,0.37,0.052000000000000005,-0.078,1.466,2.12,0.025,0.052,-0.338
2010-12-06,1223.12,0.052000000000000005,-0.13,0.13,3.6060000000000003,3.59,0.036,-0.130,-1.672
